X,Y,OBJECTID,BusinessName,Address,Suite,City,State,Zip,PhoneNumber,BusinessType,OwnerName,LocationX,LocationY
3674816.97939755,534277.406954646,1458663,MARJIE'S GRILL,320 S BROAD ST,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"JACOBS, MARCUS",3674816.97928,534277.406917
3683880.74703114,532881.756202638,1458664,MARKET CAFE,1000 DECATUR ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BON JOUR CAFE INC,3683880.74709,532881.756228
3679310.35525331,522479.747151062,1458665,MAYAS,2027 MAGAZINE ST,,NEW ORLEANS,LA,70130,504-309-3401,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MAYAS RESTAURANT GROUP,  LLC",3679310.35515,522479.747002
3678691.81679222,530187.70942539,1458666,MAYPOP,611 OKEEFE AVE,STE #C2,NEW ORLEANS,LA,70113,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DELTA RESTAURANT GROUP,3678691.8167,530187.70942
3675058.18462381,535525.890350059,1458667,MC DONALD'S RESTAURANT,2757 CANAL ST,,NEW ORLEANS,LA,70119-5501,985-651-8246,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"CLB INVESTMENTS,LLC",3675058.1844,535525.890502
3667587.73663822,534237.28301914,1458668,MCDONALD'S  SCOTT MANAGEMENT,3443 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"SCOTT MANAGEMENT TEAM, INC",3667587.73671,534237.282949
3678691.81679222,530187.70942539,1458669,MCDONALD'S # 4992,10001 I 10 E SERVICE RD,,NEW ORLEANS,LA,70127,504-254-0510,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),COAXUM ENTERPRISES INC,3678691.8167,530187.70942
3715841.25397614,563990.499431223,1458670,MCDONALD'S #11486,6005 BULLARD AVE,,NEW ORLEANS,LA,70128,504-254-0210,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"COAXUM ENTERPRISES, INC",3715841.25407,563990.499361
3672910.26306663,526396.789185733,1458671,MCDONALD'S 6969,2856 S CLAIBORNE AVE,,NEW ORLEANS,LA,70125,504-254-0510,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),COAXUM ENTERPRISES INC,3672910.26299,526396.789246
3681159.56874646,530817.33382231,1458672,MCDONALD'S RESTAURANT #10983,711 CANAL ST,,NEW ORLEANS,LA,70130,504-651-8246,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CANAL STREET INVESTMENTS LLC,3681159.56879,530817.33357
3681231.14701539,520379.061063722,1458673,MCDONALDS,1901 TCHOUPITOULAS ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CLB INVESTMENTS, LLC",3681231.14696,520379.060984
3687268.55849697,536614.324196815,1458674,MCDONALDS,2609 ST CLAUDE AVE,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CLB INVESTMENT, LLC",3687268.55855,536614.324167
3684544.57838063,543909.743004888,1458675,MCDONALDS,3025 ELYSIAN FIELDS AVE,,NEW ORLEANS,LA,70122,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CLB INVESTMENTS, LLC",3684544.5782,543909.743118
3695998.02693039,521029.453135639,1458676,MCDONALDS,3250 GENERAL DE GAULLE DR,,NEW ORLEANS,LA,70114,504-258-3039,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"LJC MANAGEMENT,LLC",3695998.02685,521029.452985
3674344.52791463,521702.184073642,1458677,MCDONALDS,3321 ST CHARLES AVE,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CLB INVESTMENTS, LLC",3674344.52782,521702.183993
3700730.85243846,523797.325224563,1458678,MCDONALDS,4589 GENERAL MEYER AVE,,NEW ORLEANS,LA,70131,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LJC MANAGEMENT,3700730.85245,523797.325115
3680476.90935063,541795.166525394,1458679,MCDONALDS RESTURANT,1918 N BROAD ST,,NEW ORLEANS,LA,70119-1848,504-650-2458,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"CANAL STREET INVESTMENTS, LLC",3680476.9092,541795.166412
3678559.46141389,539287.256186888,1458680,MCHARDY'S CHICKEN & FIXIN,1458 N BROAD ST,,NEW ORLEANS,LA,70119,504-949-0000,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),MCF LLC,3678559.46139,539287.25601
3683771.36962523,546912.645791724,1458681,MCKENZIES CHICKEN IN A BOX,3839 FRENCHMEN ST,R,NEW ORLEANS,LA,70122,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"MCKENIE'S CHICKEN IN A BOX,LLC",3683771.36962,546912.645713
3672799.43750088,535590.965023056,1458682,MCP UPTOWN,3309 BANKS ST,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"MCP UPTOWN, LLC",3672799.43745,535590.964934
3685045.9855143,537993.599325389,1458683,MELBAS OLD SCHOOL POBOYS,1525 ELYSIAN FIELDS AVE,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ABPBS LLC,3685045.98549,537993.599241
3681771.39134172,530801.884050056,1458684,MENA'S PALACE,200 CHARTRES ST,,NEW ORLEANS,LA,70130,504-830-2847,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CHARTRES & IBERVILLE, LLC",3681771.39119,530801.883778
3681490.38599822,528239.196262062,1458685,MERIL NOLA,424 GIROD ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MERIL & EJ LA, L.L.C",3681490.38613,528239.196032
3706379.43169247,558088.59653689,1458686,MERMAIDS,8700 LAKE FOREST BLVD,104,NEW ORLEANS,LA,70127,504-235-5513,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MERMAIDS LLC,3706379.43159,558088.596379
3680070.49021597,530264.524232388,1458687,MERRITT HOSPITALITY LLC,317 BARONNE ST,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),NOPSI HOTEL,3680070.49019,530264.524289
3678691.81679222,530187.70942539,1458688,"MESSINA LAKEFRONT AIRPORT,LLC",6001 STARS AND STRIPES BLVD,,NEW ORLEANS,LA,70126,504-469-7373,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MESSINA II GEORGE,3678691.8167,530187.70942
3719078.10117696,558410.729094729,1458689,MICHOUD SEAFOOD & DELI,4952 BULLARD AVE,,NEW ORLEANS,LA,70128,504-609-9450,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"VU-NGUYEN, INC",3719078.10124,558410.729116
3680325.42999481,541174.547687888,1458690,MID CITY MARKET,2526 ST BERNARD AVE,,NEW ORLEANS,LA,70119,504-324-9273,1104 - FISH & SEAFOOD MARKETS,"MID CITY MARKET,L.L.C.",3680325.42984,541174.547596
3669191.07857588,538196.709483474,1458691,MID CITY PIZZA,4400 BANKS ST,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MID CITY PIZZA LLC,3669191.07873,538196.709513
3666366.0051578,533490.421980068,1458692,MID CITY RESTAURANT & LANES,8126 EARHART BLVD,,NEW ORLEANS,LA,70118,504-866-3683,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"YE OLDE MEMORIES , LLC",3666366.00525,533490.421764
3667152.84544763,533835.628638729,1458693,MIKIMOTO JAPANESE RESTAURANT,3301 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,504-488-1881,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CHAN'S INC,3667152.84545,533835.628549
3677770.3819553,538536.896467149,1458694,MING GARDEN,1151 N BROAD ST,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MING GARDEN CHINESE LLC,3677770.3819,538536.896457
3666443.90788914,555072.190168142,1458695,MING'S,7224 PONTCHARTRAIN BLVD,,NEW ORLEANS,LA,70124,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MING'S, LLC",3666443.90785,555072.189977
3668472.77719097,523889.037967637,1458696,MINT MODERN VIETNAMESE,5100 FRERET ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JIMMY SONG LLC,3668472.77722,523889.038076
3683481.9295873,536135.93178089,1458697,MIRAGE CAFE,1138 ST ANTHONY ST,,NEW ORLEANS,LA,70116,504-371-2460,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),YASER MOHAMMAD & AHLAM MOHAMAD,3683481.92975,536135.931783
3669656.07633355,518610.47470589,1458698,MISA DA,4734 MAGAZINE ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SEXY FISH, LLC.",3669656.07617,518610.474679
3679277.46850805,525763.27043964,1458699,MIYAKO SEAFOOD & STEAKHOUSE,1403 ST CHARLES AVE,,NEW ORLEANS,LA,70130,504-410-9997,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"JAPAN FOOD SERVICES, INC",3679277.4685,525763.270205
3678691.81679222,530187.70942539,1458700,MKM CREATIONS,3328 LASALLE STREET,,NEW ORLEANS,LA,70115,504-261-9912,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),MKM CREATIONS,3678691.8167,530187.70942
3681260.90384564,530806.628135055,1458701,MNB CAFE,109 ROYAL ST,,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"MNB CAFE,LLC",3681260.90376,530806.62829
3667236.49849555,528465.523893401,1458702,MOE'S ORIGINAL BAR B QUE,3150 CALHOUN ST,,NEW ORLEANS,LA,70125,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"GROOVEMAKERS,LLC",3667236.49844,528465.523776
3669379.41382913,523901.74594748,1458703,MOJO COFFEE HOUSE,4700 FRERET ST,,NEW ORLEANS,LA,70115,504-610-8771,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),MOJO COFFEE HOUSE,3669379.41377,523901.745852
3684066.89134389,533228.308002979,1458704,MOLLY'S AT THE MARKET,1107 DECATUR ST,,NEW ORLEANS,LA,70116,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),MONAGHAN PROPERTIES INC,3684066.89148,533228.307844
3678127.71916714,521486.103797138,1458705,MOLLY’S RISE AND SHINE,2368 MAGAZINE ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MOLLY’S RISE AND SHINE,3678127.71899,521486.103929
3683751.98383722,533982.492190138,1458706,MONA LISA RESTAURANT,1212 ROYAL ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MARY MALES, LLC",3683751.98396,533982.492229
3683176.7569693,528707.735351235,1458707,MONA'S CAFE,500 PORT OF NEW ORLEANS PL,STE 236,NEW ORLEANS,LA,70130,504-400-1242,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),MONA'S RIVERWALK LLC,3683176.75695,528707.735424
3684714.6731848,534168.552841648,1458708,MONA'S CAFE,504 FRENCHMEN ST,,NEW ORLEANS,LA,70116,504-400-3757,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MONA'S PITA BREAD,INC",3684714.67311,534168.552773
3670737.2956278,538038.407634735,1458709,MONKEY MONKEY COFFEE AND TEA,4641 S CARROLLTON AVE,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"REDEMPSE,LLC",3670737.29569,538038.407625
3678691.81679222,530187.70942539,1458710,MONTY'S ON THE SQUARE,801 DECATUR ST,,NEW ORLEANS,LA,70116,504-525-4478,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),THE SMITH ORGANIZATION LLC,3678691.8167,530187.70942
3678691.81679222,530187.70942539,1458711,MOON WOK,800 DAUPHINE ST,,NEW ORLEANS,LA,70116,504-523-6910,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"Q & T PROPERTIES LA, LLC",3678691.8167,530187.70942
3669697.3272353,541424.52323781,1458712,MOPHO MID-CITY,514 CITY PARK AVE,STE F,NEW ORLEANS,LA,70119,504-810-6145,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MOPHO GROUP LLC,3669697.3273,541424.52334
3668047.66222756,541296.987403646,1458713,MORNING CALL IN THE OAKS,5101 CANAL BLVD,A,NEW ORLEANS,LA,70124,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MORNING CALL IN THE OAKS  LLC,3668047.66221,541296.987276
3686813.49280605,536366.09503448,1458714,MORROW'S,2438 ST CLAUDE AVE,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"L SQUARED INVESTMENT GROUP,LLC",3686813.49282,536366.094791
3672457.58483814,522075.047173068,1458715,MOSQUITO SUPPER CLUB,3824 DRYADES ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LUNCH MONEY LLC,3672457.58471,522075.047098
3679876.32196914,530778.312902972,1458716,MOXY NEW ORLEANS DOWNTOWN,210 O'KEEFE AVE,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SCHULTE CATERING NOLA LLC,3679876.32213,530778.312898
3681462.87358606,531094.339829981,1458717,MR B'S BISTRO,201 ROYAL ST,,NEW ORLEANS,LA,70130,504-523-2078,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MR B'S BISTRO INC,3681462.87343,531094.339778
3679353.2547738,525883.514949813,1458718,MR ED'S SEAFOOD & OYSTER HOUSE,1327 ST CHARLES AVE,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"1327 ST CHARLES AVE,LLC",3679353.25493,525883.514813
3701829.81119855,523228.362123638,1458719,MR. B'S BAKERY LLC,4801 GENERAL MEYER AVE,SUITE B,NEW ORLEANS,LA,70131,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BRIAN K. ANTOINE,3701829.81098,523228.361979
3678691.81679222,530187.70942539,1458720,MR. ED'S OYSTER BAR & FISH HOUSE,301 N. CARROLLTON AVE,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"301 N. CARROLLTON AVENUE, LLC.",3678691.8167,530187.70942
3678691.81679222,530187.70942539,1458721,MR. ED'S OYSTER BAR & FISH HOUSE,512 BIENVILLE ST,,NEW ORLEANS,LA,70130,504-874-7878,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"512 BIENVILLE, LLC",3678691.8167,530187.70942
3681039.67758206,531362.724463806,1458722,MR. ED'S SEAFOOD AND OYSTER BAR,821 IBERVILLE ST,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"821 IBERVILLE , LLC.",3681039.67759,531362.724162
3677787.92818005,523931.626793221,1458723,MR. JOHN'S STEAK HOUSE,2111 ST CHARLES AVE,,NEW ORLEANS,LA,70130,504-679-7697,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),2111 ST CHARLES DPR LLC,3677787.92802,523931.626748
3668642.51799321,523852.261794478,1458724,MR. TEQUILA,5018 FRERET ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MR. TEQUILA,3668642.51809,523852.261883
3679335.01826172,532208.989175484,1458725,MR.BUBBLES,1441 CANAL ST,SUITE 1,NEW ORLEANS,LA,70112,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),SMITH & NGUYEN LLC,3679335.018,532208.988931
3673713.54033147,533983.573224723,1458726,MR.POTATO,2800 TULANE AVE,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"MR.POTATO,LLC",3673713.54017,533983.573253
3661314.99885564,528909.04695648,1458727,MUKBANG BAR AND SEAFOOD,8312 OAK ST,,NEW ORLEANS,LA,70118,281-691-5968,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MUKBANG BAR AND SEAFOOD LLC,3661314.99872,528909.046784
3682539.90916164,527539.287556902,1458728,MULATE'S CAJUN RESTAURANT,201 JULIA ST,,NEW ORLEANS,LA,70130,504-522-1492,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MULATE'S OF NEW ORLEANS, INC.",3682539.90908,527539.287423
3683066.37169139,532602.783663481,1458729,MURIEL'S,801 CHARTRES ST,,NEW ORLEANS,LA,70116,415-227-2000,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MURIEL'S NEW ORLEANS LLC,3683066.37173,532602.783684
3689289.78280097,548974.351642057,1458730,N O BAPTIST SEMINARY CAFE,3939 GENTILLY BLVD,B,NEW ORLEANS,LA,70126-4858,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),N O BAPTIST SEMINARY CAFE,3689289.78262,548974.351635
3666843.08556847,517963.700080812,1458731,N O LAWN TENNIS CLUB,5353 LAUREL ST,W,NEW ORLEANS,LA,70115-1952,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),N O LAWN TENNIS CLUB,3666843.08557,517963.700022
3689502.86603622,534996.105976567,1458732,NAGOMI,3214 BURGUNDY ST,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),K & NOLA LLC,3689502.86595,534996.106054
3670439.57378231,526011.782737896,1458733,"NAPOLEON AVE, LLC",3001 NAPOLEON AVE,SUITE A,NEW ORLEANS,LA,70125,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),GREEN TEA,3670439.57364,526011.782654
3713397.1197568,566755.045083225,1458734,NAPOLI PIZZA,7500 BULLARD AVE,STE 102,NEW ORLEANS,LA,70128,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"NAPOLI PIZZA, LLC",3713397.11979,566755.044771
3702268.09673931,552208.165384397,1458735,NATAL'S DELI,7342 CHEF MENTEUR HWY,A,NEW ORLEANS,LA,70126,504-242-3123,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),QUYNH NGUYEN INC,3702268.09674,552208.165206
3682821.27670914,531746.939246565,1458736,NEW ORLEANS CREOLE COOKERY,508  TOULOUSE ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"TOULOUSE FRENCH QUARTER RESTAURANT,LLC",3682821.27663,531746.939331
3678691.81679222,530187.70942539,1458737,NEW ORLEANS HAMBURGER & SEAFOOD CO.,12000 I-10 SERVICE RD,,NEW ORLEANS,LA,70128,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"NOHSCNO EAST #1,LLC",3678691.8167,530187.70942
3678691.81679222,530187.70942539,1458738,NEW ORLEANS HAMBURGER & SEAFOOD COMPANY,4141 SAINT CHARLES AVE,,NEW ORLEANS,LA,70115,504-837-3382,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"NOHSC UPTOWN #1, LLC.",3678691.8167,530187.70942
3681657.11565164,530427.761766806,1458739,NEW ORLEANS MARRIOTT HOTEL-[REST],555 CANAL ST,,NEW ORLEANS,LA,70130,504-581-1000,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MARRIOTT HOTEL SERVICES,3681657.1156,530427.761794
3679380.44139922,528239.164437979,1458740,"NEW ORLEANS STYLE CO., INC.",920 JULIA ST,,NEW ORLEANS,LA,70113-1114,504-889-0740,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),TERREBONNE BRIAN EMANUEL,3679380.44117,528239.164224
3678691.81679222,530187.70942539,1458741,NEW YORK PIZZA,4416-18 MAGAZINE ST,,NEW ORLEANS,LA,70115,504-895-6696,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),PEPPERS RESTAURANT LLC,3678691.8167,530187.70942
3678691.81679222,530187.70942539,1458742,NEYOW'S,3336 BIENVILLE ST,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),NEYOW'S XL LLC,3678691.8167,530187.70942
3678691.81679222,530187.70942539,1458743,NEYOW'S CREOLE CAFE,3332-30 BIENVILLE AVE,,NEW ORLEANS,LA,70119,504-822-4529,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"NEYOW'S CREOLE CAFE, LLC",3678691.8167,530187.70942
3667005.8739568,533034.124664307,1458744,NICE GUYS NOLA,7910 EARHART BLVD,,NEW ORLEANS,LA,70125,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ALLISON AND GLENN LLC,3667005.87399,533034.124676
3671371.5443593,518695.066728309,1458745,NIRVANA INDIAN CUSINE,4308 MAGAZINE ST,,NEW ORLEANS,LA,70115,504-894-9797,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),KESWANI GROUP INC,3671371.54439,518695.066615
3682585.40218088,527078.519777641,1458746,NO MARRIOTT AT THE CONVENTION CENTER-[REST],859 CONVENTION CENTER BLVD,,NEW ORLEANS,LA,70130,504-613-2840,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MARRIOTT HOTEL SERVICES, INC",3682585.40232,527078.519806
3669171.13865514,549112.960616812,1458747,NOLA BEANS,762 HARRISON AVE,,NEW ORLEANS,LA,70124,504-267-0783,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),NOLA BEANS LLC,3669171.1387,549112.960595
3679513.39356114,527697.884024471,1458748,NOLA CAYE,898 BARONNE ST,,NEW ORLEANS,LA,70113,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),NOLA CAYE LLC,3679513.39362,527697.883967
3669355.07103005,536128.353383973,1458749,NOLA CHICK,4068 TULANE AVE,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),NOLA CHICK LLC,3669355.07086,536128.353543
3687075.74162538,534855.504223645,1458750,NOLA DELI,2706 ROYAL ST,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),NOLA DELI LLC,3687075.74146,534855.504262
3682784.98347464,533322.893443733,1458751,NOLA POBOYS,908 BOURBON ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"NOLA POBOYS, LLC",3682784.98338,533322.893188
3682450.51957664,531563.86546573,1458752,NOLA RESTAURANT,534 ST LOUIS ST,,NEW ORLEANS,LA,70130-2118,504-522-6652,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),NOLA PARTNERSHIP,3682450.51951,531563.865539
3667098.10966472,532985.392806396,1458753,NOLA'S WINGS AND THINGS,7906 EARHART BLVD,,NEW ORLEANS,LA,70125,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"NOLA'S WINGS ANG THINGS,LLC",3667098.1097,532985.392836
3678691.81679222,530187.70942539,1458754,NOLE',2001 ST. CHARLES AVE,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"NOLE I, L.L.C.",3678691.8167,530187.70942
3684313.37018164,538132.737826645,1458755,NONNO'S CAJUN CUISINE AND PASTRIES,2025 N CLAIBORNE AVE,,NEW ORLEANS,LA,70116,504-354-1364,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),NONNO'S CAJUN CUISINE AND PASTRIES LLC,3684313.37013,538132.737737
3698948.22083314,536444.136873141,1458756,NORTH ROMAN STREET SNOWBALLS,5617 N ROMAN ST,,NEW ORLEANS,LA,70117,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),THE BAILEY'S GROCERY & MARKET'S LLC,3698948.22071,536444.136711
3694348.20214605,559593.507240981,1458757,OCEAN SEAFOOD & RESTAURANT,8009 DOWNMAN RD,,NEW ORLEANS,LA,70126,504-240-4195,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),PIK QWIK FOOD STORE INC,3694348.20227,559593.507293
3681662.79936731,531797.144854814,1458758,OCEANA GRILL,739 CONTI ST,,NEW ORLEANS,LA,70130,504-525-6002,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CAJUN CONTI LLC,3681662.79919,531797.144707
3703270.68495722,515726.661575899,1458759,OISHII SUSHI HOUSE,5163 GENERAL DE GAULLE DR,STE: N,NEW ORLEANS,LA,70131,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),OISHI SUSHI HOUSE LLC,3703270.68497,515726.661748
3687952.84420189,538682.885676473,1458760,OKAY BAR,1700 PORT ST,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"GRAPEFRUIT MOON, LLC",3687952.84399,538682.885705
3681170.18978822,531296.73017323,1458761,OLDE NAWLINS COOKERY,205 BOURBON ST,,NEW ORLEANS,LA,70130,504-522-7477,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CAJUN BOURBON LLC.,3681170.18997,531296.73037
3680400.02006872,529895.23527281,1458762,OLIVE,339 CARONDELET ST,A,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ZAITOON LLC,3680400.01999,529895.235201
3703095.64724955,515846.107859313,1458763,OLIVE BRANCH CAFE (THE),5145 GENERAL DE GAULLE DR,,NEW ORLEANS,LA,70131,504-393-1107,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),RABAB LLC,3703095.64721,515846.107828
3682549.26839489,527937.079412222,1458764,OMNI RIVERFRONT HOTEL,701 CONVENTION CENTER BLVD,,NEW ORLEANS,LA,70130,504-681-1001,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"RIVERFRONT LODGING, LLC",3682549.2685,527937.079423
3682297.81089255,531793.086792067,1458765,OMNI ROYAL ORLEANS HOTEL,621 ST LOUIS ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),OMNI NEW ORLEANS CORP,3682297.81064,531793.086915
3678691.81679222,530187.70942539,1458766,OPTIMUS ENTERTAINMENT,9820 LAKE FOREST,STE 105,NEW ORLEANS,LA,70127,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),EASTERN YULE LLC,3678691.8167,530187.70942
3685860.13775739,534956.483352393,1458767,ORANGE COUCH CAFE,2339 ROYAL ST,,NEW ORLEANS,LA,70117,504-267-7327,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"OC ENTERPRISES, LTD",3685860.13762,534956.483142
3677666.78340922,538444.059382483,1458768,"ORCHID SEAFOOD, LLC",1125 N BROAD ST,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"ORCHID SEAFOOD, LLC",3677666.78318,538444.059273
3729629.10402505,561253.699130565,1458769,ORIENT RESTAURANT #2,14207 CHEF MENTEUR HWY,STE: 4,NEW ORLEANS,LA,70129,504-254-0296,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ORIENT DONG PHUONG RESTAURANT INC,3729629.10406,561253.699038
3683792.04018755,532942.277735144,1458770,ORIGINAL FRENCH MKT REST & BAR,1001 DECATUR ST,,NEW ORLEANS,LA,70116,504-581-9855,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FRENCH MARKET REST & BAR INC,3683792.03996,532942.277764
3684188.58532622,548598.396685317,1458771,ORIGINAL NEW ORLEANS SNO-BALL,4313 ELYSIAN FIELDS AVE,,NEW ORLEANS,LA,70122,985-847-1081,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"ORIGINAL NEW ORLEANS SNO-BALL, L.L.C.",3684188.58524,548598.396755
